date,equity,cash,position_value,open_positions,exposure,turnover_cash,regime,daily_return
2023-09-25,1561507.468155242,580108.5035245703,981398.9646306718,3,0.6284945699235701,101369263.41162649,bull,-0.0021532140316661286
2023-09-26,1566920.3148369004,580108.5035245703,986811.8113123302,3,0.629777916572003,101369263.41162649,neutral,0.0034664238193193864
2023-09-27,1569073.5774423042,1236205.1441554609,332868.4332868433,1,0.21214329147613414,102695341.91518295,neutral,0.001374200452323615
2023-09-28,1566284.1771633641,1236205.1441554609,330079.03300790326,1,0.2107401950555974,102695341.91518295,neutral,-0.0017777370794089808
2023-10-02,1571862.977721244,1236205.1441554609,335657.83356578334,1,0.21354140807641647,102695341.91518295,bull,0.003561806113615562
2023-10-03,1561706.6599468556,567871.8108221276,993834.8491247281,3,0.6363774162034681,103362008.5818496,neutral,-0.00646132513987463
2023-10-04,1557308.7658752536,1219890.4652216588,337418.3006535948,1,0.2166675665399955,104683998.87865783,bear,-0.0028160820366557315
2023-10-05,1541832.39584006,885723.7985549922,656108.5972850679,2,0.4255382096363271,105017332.21199116,bear,-0.009937894381847556
2023-10-06,1540638.328469522,885723.7985549922,654914.5299145299,2,0.42509297465364587,105017332.21199116,bear,-0.0007744469332461312
2023-10-11,1537068.8840250778,1201598.7985549923,335470.08547008544,1,0.2182531238233121,105333998.87865783,neutral,-0.00231686073135029
2023-10-12,1555231.2771874708,1201598.7985549923,353632.4786324786,1,0.22738256606567142,105333998.87865783,bull,0.01181625192673974
2023-10-13,1553094.5250507188,1201598.7985549923,351495.7264957265,1,0.22631959666733603,105333998.87865783,bull,-0.0013739127858951594
2023-10-16,1545335.7921247538,867432.1318883257,677903.6602364283,2,0.4386772529900101,105667332.21199116,bull,-0.00499566047064115
2023-10-17,1533919.1348584634,533265.465221659,1000653.6696368045,3,0.6523509922373685,106000665.54532449,neutral,-0.007387816502064659
2023-10-18,1526052.6753050578,844667.0163903291,681385.6589147286,2,0.4465020571970228,107649522.57239415,neutral,-0.005128340454616964
2023-10-19,1517632.132669399,844667.0163903291,672965.1162790698,2,0.4434309881772044,107649522.57239415,neutral,-0.005517858440879486
2023-10-20,1534220.090086057,826375.3497236624,707844.7403623947,2,0.4613710542160157,108299522.57239415,bear,0.01093015695936872
2023-10-23,1539295.5983172404,826375.3497236624,712920.2485935781,2,0.463147071539049,108299522.57239415,bear,0.0033082008663427587
2023-10-24,1538810.6999634772,826375.3497236624,712435.3502398148,2,0.46297790251700494,108299522.57239415,bear,-0.0003150131490620156
2023-10-25,1550901.3098408973,826375.3497236624,724525.960117235,2,0.46716445174165344,108299522.57239415,bear,0.007857113209381206
2023-10-26,1540825.801609714,826375.3497236624,714450.4518860516,2,0.4636802233838887,108299522.57239415,bear,-0.006496550210675189
2023-10-27,1534159.134943047,826375.3497236624,707783.7852193848,2,0.4613496534345246,108299522.57239415,bear,-0.00432668421031257
2023-10-30,1559090.9032559507,826375.3497236624,732715.5535322883,2,0.46996333055507594,108299522.57239415,bear,0.016251096607281967
2023-10-31,1550365.384943047,1176331.5997236622,374033.78521938494,1,0.24125524786089386,108650355.90572748,bear,-0.005596542379075808
2023-11-01,1548766.9499634772,1176331.5997236622,372435.3502398149,1,0.24047217061843787,108650355.90572748,bear,-0.0010310053327388102
2023-11-02,1516059.8678655447,1516059.8678655447,0.0,0,0.0,108990935.62316294,bear,-0.021118143112947907
2023-11-03,1516059.8678655447,1516059.8678655447,0.0,0,0.0,108990935.62316294,neutral,0.0
2023-11-06,1519393.2011988782,1181893.2011988782,337500.0,1,0.22212814940444342,109324268.95649627,neutral,0.002198681862099816
2023-11-07,1525411.719717397,1181893.2011988782,343518.51851851854,1,0.22519724614555864,109324268.95649627,neutral,0.003961132979777515
2023-11-08,1527263.5715692486,1181893.2011988782,345370.37037037034,1,0.22613671719774317,109324268.95649627,neutral,0.0012140013269301697
2023-11-09,1549305.7264545541,847726.5345322116,701579.1919223426,2,0.4528345696674362,109657602.2898296,neutral,0.014432449837494365
2023-11-10,1549625.8292368175,847726.5345322116,701899.294704606,2,0.45294759642092935,109657602.2898296,neutral,0.00020661046867487265
2023-11-13,1538194.6153434431,847726.5345322116,690468.0808112316,2,0.4488821335894913,109657602.2898296,neutral,-0.007376757458285477
2023-11-14,1527336.6607638681,513559.867865545,1013776.7928983233,3,0.6637546383462715,109990935.62316293,neutral,-0.007058895195229065
2023-11-15,1526214.763382511,513559.867865545,1012654.895516966,3,0.6635074694682187,109990935.62316293,neutral,-0.0007345449174225305
2023-11-16,1529847.036995865,513559.867865545,1016287.1691303198,3,0.664306394400048,109990935.62316293,neutral,0.002379922996750272
2023-11-17,1528257.5868416212,842365.4093279133,685892.1775137079,2,0.4488066562988307,110320565.23866405,neutral,-0.0010389601808589166
2023-11-20,1535116.5612005955,508198.7426612467,1026917.8185393489,3,0.6689510389596796,110653898.57199737,bull,0.0044881009706938535
2023-11-21,1537174.7607398755,508198.7426612467,1028976.0180786287,3,0.6693942968354231,110653898.57199737,bull,0.0013407447950859464
2023-11-22,1504196.7657469152,834965.9965161459,669230.7692307692,2,0.4449090600846093,110981484.79140078,bull,-0.021453640688900766
2023-11-23,1501490.2130403623,834965.9965161459,666524.2165242165,2,0.4439084655600744,110981484.79140078,bull,-0.0017993342149017488
2023-11-24,1503062.4290691002,500799.32984947925,1002263.0992196209,3,0.6668140190559869,111314818.1247341,bull,0.0010471037473858136
2023-11-27,1496900.825575975,1146900.825575975,350000.0,1,0.23381642525671503,111962538.92245491,bull,-0.004099366316368647
2023-11-28,1499123.0477981973,1146900.825575975,352222.2222222222,1,0.2349521760335421,111962538.92245491,bull,0.0014845487317887152
2023-11-29,1504766.080333495,812734.1589093084,692031.9214241866,2,0.4598933551657507,112295872.25578824,bull,0.0037642223856046986
2023-11-30,1504195.177939388,812734.1589093084,691461.0190300797,2,0.45968836303365834,112295872.25578824,bull,-0.0003793961078525365
2023-12-01,1496322.2883942896,836559.1589093084,659763.1294849813,2,0.4409231451019661,112988094.47801046,bull,-0.0052339547823065935
2023-12-04,1490331.9410265372,836559.1589093084,653772.7821172287,2,0.43867595139034027,112988094.47801046,bull,-0.004003380430950165
2023-12-05,1483008.8715529866,1152434.1589093083,330574.7126436782,1,0.22290811537594166,113304761.14467713,bull,-0.004913717053199984
2023-12-06,1479330.7106334462,1152434.1589093083,326896.5517241379,1,0.220975978781757,113304761.14467713,bull,-0.0024802015619020956
2023-12-07,1464366.3822404342,1134142.4922426417,330223.8899977923,1,0.22550633093103395,113954761.14467713,bull,-0.010115607203614596
2023-12-08,1463161.6513744774,465809.1589093085,997352.4924651689,3,0.6816420397078254,114621427.81134379,bull,-0.000822697707737241
2023-12-11,1470731.0527340136,465809.1589093085,1004921.8938247052,3,0.683280530425061,114621427.81134379,bull,0.0051733185820073135
2023-12-12,1470038.0189269208,465809.1589093085,1004228.8600176123,3,0.6831312163957951,114621427.81134379,bull,-0.00047121722615739436
2023-12-13,1480397.2189204283,465809.1589093085,1014588.0600111198,3,0.6853485314914349,114621427.81134379,bull,0.007046892570213403
2023-12-14,1460300.954591506,465809.1589093085,994491.7956821974,3,0.6810183836114724,114621427.81134379,bull,-0.013574913592162452
2023-12-15,1462966.374956689,465809.1589093085,997157.2160473806,3,0.6815995453599549,114621427.81134379,bull,0.0018252541414853773
2023-12-18,1457564.8816661562,465809.1589093085,991755.7227568477,3,0.680419606174349,114621427.81134379,bull,-0.003692151359728113
2023-12-19,1452418.5022346862,447517.49224264186,1004901.0099920444,3,0.6918811681659984,115271427.81134379,bull,-0.003530806412944898
2023-12-20,1455382.3895087482,770712.4546643142,684669.934844434,2,0.47043989248457135,115595432.78620261,bull,0.0020406565115369535
2023-12-21,1463838.7420520273,1122231.177040207,341607.5650118203,1,0.23336420549503328,115947832.5078827,bull,0.005810399111764397
2023-12-22,1462445.2756760318,788064.5103735403,674380.7653024915,2,0.46113230800431243,116281165.84121603,bull,-0.0009519261486699016
2023-12-25,1475082.8945500893,435606.17704020697,1039476.7175098823,3,0.7046903745886973,117264499.17454936,bull,0.008641430270418526
2023-12-26,1498206.3480056822,435606.17704020697,1062600.1709654753,3,0.7092482102882167,117264499.17454936,bull,0.015676036608536448
2023-12-27,1497544.7338681316,801356.177040207,696188.5568279247,2,0.464886651519038,117631165.84121603,bull,-0.0004416041478073618
2023-12-28,1492661.7617009096,801356.177040207,691305.5846607027,2,0.46313612527526,117631165.84121603,bull,-0.003260651957026628
2023-12-29,1492844.1613230663,467189.51037354034,1025654.6509495261,3,0.6870473673826187,117964499.17454936,bull,0.0001221975579710488
2024-01-02,1439131.0865316992,1104952.8082458808,334178.27828581847,1,0.23220836615459883,118603860.87667702,bull,-0.03598036297624174
2024-01-03,1410685.7373344651,436619.4749125475,974066.2624219176,3,0.6904913239304782,119270527.54334368,bull,-0.019765641548183943
2024-01-04,1414662.7177447751,400036.14157921425,1014626.576165561,3,0.7172215422366236,120570527.54334368,bull,0.002819182405448206
2024-01-05,1430878.6600137986,715911.1415792143,714967.5184345845,2,0.49967026444275137,120887194.21001035,bull,0.011462762159219597
2024-01-08,1453431.94550638,1081661.1415792143,371770.80392716575,1,0.25578824318302684,121253860.87667702,bull,0.015761843490183836
2024-01-09,1421658.2933985773,413327.808245881,1008330.4851526963,3,0.7092636042253228,121920527.54334368,bull,-0.02186112133150664
2024-01-10,1394400.6260564975,376744.47491254774,1017656.1511439497,3,0.7298161892124085,123220527.54334368,bull,-0.01917314974255757
2024-01-11,1394501.0734628094,376744.47491254774,1017756.5985502617,3,0.7298356508417594,123220527.54334368,bull,7.203626019314235e-05
2024-01-12,1396927.8330638686,376744.47491254774,1020183.3581513208,3,0.730304983553633,123220527.54334368,bull,0.0017402350182729176
2024-01-15,1398919.1807249733,692619.4749125477,706299.7058124257,2,0.5048895715665248,123537194.21001035,bull,0.00142551935323465
2024-01-16,1348472.3265183063,1008494.4749125477,339977.85160575854,1,0.2521207479901095,123853860.87667702,bull,-0.036061307116057706
2024-01-17,1343974.8783985125,674327.8082458811,669647.0701526313,2,0.4982586214338963,124187194.21001035,neutral,-0.003335217216808628
2024-01-18,1346096.5982694738,1346096.5982694738,0.0,0,0.0,124860646.63108663,bull,0.0015786901266261477
2024-01-19,1343487.8543724476,1011929.9316028071,331557.92276964046,1,0.24678892458206364,125193979.96441996,bull,-0.0019380064553909948
2024-01-22,1350589.496627219,1011929.9316028071,338659.5650244119,1,0.2507494437578071,125193979.96441996,bull,0.005285974288236961
2024-01-23,1344819.4122952172,1011929.9316028071,332889.48069241014,1,0.2475347081168796,125193979.96441996,bull,-0.0042722709945629544
2024-01-24,1339484.4707560823,677763.2649361405,661721.2058199417,2,0.4940118532665243,125527313.29775329,bull,-0.0039670319229179185
2024-01-25,1328968.8924558223,343596.5982694739,985372.2941863486,3,0.7414562521214952,125860646.63108662,bull,-0.007850466750334517
2024-01-26,1333067.1673313729,343596.5982694739,989470.5690618991,3,0.7422510983018886,125860646.63108662,bull,0.003083800455236485
2024-01-29,1354088.126192613,343596.5982694739,1010491.5279231393,3,0.7462524102950455,125860646.63108662,bull,0.015768866998143505
2024-01-30,1375523.062189544,343596.5982694739,1031926.4639200703,3,0.7502065885231033,125860646.63108662,bull,0.015829793927224722
2024-01-31,1380483.0124811865,343596.5982694739,1036886.4142117127,3,0.7511040736010821,125860646.63108662,bull,0.0036058648727759213
2024-02-01,1381688.9164179899,360082.3949849644,1021606.5214330256,3,0.7393896768612191,126545511.25603113,bull,0.0008735376863753253
2024-02-02,1429422.9401983602,725832.3949849644,703590.5452133958,2,0.4922199899182806,126912177.9226978,bull,0.03454759114962003
2024-02-05,1439508.6622660703,1091582.3949849643,347926.267281106,1,0.24169793235797657,127278844.58936447,bull,0.007055799780511629
2024-02-15,1457332.3949849643,1457332.3949849643,0.0,0,0.0,127645511.25603114,bull,0.012381816925530753
2024-02-16,1457332.3949849643,1457332.3949849643,0.0,0,0.0,127645511.25603114,bull,0.0
2024-02-19,1426847.088522903,454832.3949849645,972014.6935379384,3,0.6812325590853502,128645511.25603113,bull,-0.020918567765987217
2024-02-20,1408606.641510205,418249.061651631,990357.5798585741,3,0.7030760403037608,129945511.25603113,bull,-0.012783743373356637
2024-02-21,1393617.4858262632,734124.061651631,659493.4241746322,2,0.4732241313574108,130262177.9226978,bull,-0.010641122398707181
2024-02-22,1404972.648188137,734124.061651631,670848.586536506,2,0.4774815989490167,130262177.9226978,bull,0.008147976383305444
2024-02-23,1406095.4534216805,734124.061651631,671971.3917700495,2,0.4778988440186136,130262177.9226978,bull,0.0007991651901491093
2024-02-26,1419299.8024787733,399957.3949849644,1019342.4074938089,3,0.7182009084434111,130595511.25603113,bull,0.009390791375479157
2024-02-27,1439893.0034080115,444832.3949849645,995060.608423047,3,0.691065659787142,132645511.25603113,bull,0.014509408719195704
2024-02-29,1455150.2120736907,426540.7283182979,1028609.483755393,3,0.7068751220463712,133295511.25603113,bull,0.010596071117484174
2024-03-01,1472001.7475650096,458124.06165163114,1013877.6859133786,3,0.6887747841268114,133995511.25603113,bull,0.011580615768391533
2024-03-04,1458670.9705469974,458124.06165163114,1000546.9088953662,3,0.6859305005022236,133995511.25603113,bull,-0.009056223635647176
2024-03-05,1478811.8680895427,489707.3949849645,989104.4731045783,3,0.6688507811222729,134695511.25603113,bull,0.013807704375574437
2024-03-06,1495654.0318030077,489707.3949849645,1005946.6368180432,3,0.6725797647236484,134695511.25603113,bull,0.011388983329720714
2024-03-07,1447748.1542106147,805582.3949849645,642165.7592256502,2,0.4435617875650419,135012177.92269778,bull,-0.03203005278877402
2024-03-08,1393702.5906873897,434832.3949849645,958870.1957024252,3,0.6880020185866912,136645511.25603113,bull,-0.03733077701811571
2024-03-11,1438093.0961838556,434832.3949849645,1003260.701198891,3,0.6976326524765037,136645511.25603113,bull,0.03185077346707943
2024-03-12,1540586.0559237814,459466.4727373958,1081119.5831863857,3,0.7017586450489546,137338544.5837696,bull,0.07127004504221768
2024-03-13,1522905.1079790117,459466.4727373958,1063438.635241616,3,0.6982960590715098,137338544.5837696,bull,-0.011476767478703187
2024-03-14,1483024.813672042,459466.4727373958,1023558.3409346462,3,0.6901828826452779,137338544.5837696,bull,-0.0261869857143584
2024-03-15,1531180.6506408122,524915.54681147,1006265.1038293424,3,0.657182484253711,138072495.20105356,bull,0.03247136293662822
2024-03-18,1577004.3418386243,524915.54681147,1052088.7950271545,3,0.6671438797692386,138072495.20105356,bull,0.02992703126089946
2024-03-19,1493973.7205085198,541180.3131186091,952793.4073899107,3,0.637757809465081,138757138.24162883,bull,-0.052650851444898006
2024-03-20,1496664.1846873444,541180.3131186091,955483.8715687351,3,0.6384089907037745,138757138.24162883,bull,0.001800877848044502
2024-03-21,1531472.586460477,541180.3131186091,990292.2733418678,3,0.6466274891871364,138757138.24162883,bull,0.02325732260400426
2024-03-22,1536898.2044113558,541180.3131186091,995717.8912927466,3,0.6478749785995843,138757138.24162883,bull,0.0035427457199337375
2024-03-25,1554508.1017670473,549616.0242590759,1004892.0775079716,3,0.6464373369078529,139433932.60534525,bull,0.011458076602045564
2024-03-26,1463702.7425305182,531324.3575924091,932378.384938109,3,0.6369998209651294,140083932.60534525,bull,-0.05841420776984596
2024-03-27,1467947.366184759,498993.8020368536,968953.5641479054,3,0.6600737781670238,140719858.5312712,bull,0.0028999219109901997
2024-03-28,1511367.0026143468,498993.8020368536,1012373.2005774931,3,0.6698394227386866,140719858.5312712,bull,0.029578469521313266
2024-03-29,1528742.8781430162,530577.1353701869,998165.7427728295,3,0.6529323910802544,141419858.5312712,bull,0.011496794291931067
2024-04-01,1537188.7228170466,530577.1353701869,1006611.5874468598,3,0.6548393001492666,141419858.5312712,bull,0.005524699277284384
2024-04-02,1538328.1229384453,562160.4687035203,976167.654234925,3,0.6345640047003064,142119858.5312712,bull,0.0007412233153198944
2024-04-03,1545502.5158744275,562160.4687035203,983342.0471709073,3,0.6362603988480366,142119858.5312712,bull,0.00466375985006251
2024-04-08,1554809.3658327898,562160.4687035203,992648.8971292694,3,0.6384376882098244,142119858.5312712,bull,0.006021892467186651
2024-04-09,1550819.0973492651,562160.4687035203,988658.6286457448,3,0.6375073858295967,142119858.5312712,bull,-0.0025664036834428527
2024-04-10,1529322.6227276707,884215.4425255097,645107.180202161,2,0.4218254347480717,142442720.66041604,bull,-0.013861368265542517
2024-04-11,1513199.655004989,550048.7758588431,963150.8791461457,3,0.636499536568405,142776053.99374938,bull,-0.01054255490834577
2024-04-12,1544759.1766551593,550048.7758588431,994710.4007963161,3,0.6439258726076291,142776053.99374938,bull,0.020856151761458275
2024-04-15,1529916.3643037558,550048.7758588431,979867.5884449127,3,0.6404713429487612,142776053.99374938,bull,-0.009608495988055799
2024-04-16,1566194.5461035823,531757.1091921764,1034437.436911406,3,0.6604782525165249,143426053.99374938,bull,0.023712526152588786
2024-04-17,1626470.0985670905,531757.1091921764,1094712.989374914,3,0.6730606300966424,143426053.99374938,bull,0.03848535458986446
2024-04-18,1603644.1928290757,897507.1091921763,706137.0836368995,2,0.4403327663296462,143792720.66041604,bull,-0.014034014986272547
2024-04-19,1565337.5596706509,897507.1091921763,667830.4504784747,2,0.4266366997665265,143792720.66041604,bull,-0.02388723965685058
2024-04-22,1500195.395559263,563340.4425255096,936854.9530337532,3,0.6244886204869998,144126053.99374938,bull,-0.041615409857726715
2024-04-23,1520333.8409437763,563340.4425255096,956993.3984182667,3,0.6294626697411371,144126053.99374938,bull,0.013423881611772215
2024-04-24,1581361.5840426618,563340.4425255096,1018021.1415171522,3,0.6437624081613508,144126053.99374938,bull,0.04014101472674003
2024-04-25,1573223.2834126088,563340.4425255096,1009882.840887099,3,0.6419195873433037,144126053.99374938,bull,-0.005146388221502041
2024-04-26,1604066.73267163,563340.4425255096,1040726.2901461205,3,0.6488048588930923,144126053.99374938,bull,0.01960525856960138
2024-04-29,1569422.5368431148,559495.469307545,1009927.0675355698,3,0.6435023353029151,144790536.89444983,bull,-0.021597727278349743
2024-04-30,1587179.7170536062,559495.469307545,1027684.2477460611,3,0.6474907892937443,144790536.89444983,bull,0.011314467451327692
2024-05-02,1601293.584915883,559495.469307545,1041798.1156083378,3,0.6505978200512582,144790536.89444983,bull,0.008892419497696924
2024-05-03,1603393.0977897474,559495.469307545,1043897.6284822024,3,0.6510553337925672,144790536.89444983,bull,0.001311135505470018
2024-05-06,1586086.21095412,581085.6387868318,1005000.572167288,3,0.6336355270138335,145480518.68507236,bull,-0.010793913769171604
2024-05-07,1595954.4755149223,896960.6387868316,698993.8367280907,2,0.43797855606286373,145797185.35173902,bull,0.006221770602788501
2024-05-08,1571092.4531122036,562793.972120165,1008298.4809920387,3,0.6417817608344328,146130518.68507236,bull,-0.015578152625373098
2024-05-09,1563085.9255288807,562793.972120165,1000291.9534087158,3,0.6399468750064141,146130518.68507236,bull,-0.005096153041447504
2024-05-10,1533665.5066979975,562793.972120165,970871.5345778324,3,0.633039949283421,146130518.68507236,bull,-0.018822009942242035
2024-05-13,1530886.7023758409,912662.1426499663,618224.5597258746,2,0.4038342999298567,146481263.71818495,bull,-0.0018118711740080506
2024-05-14,1570389.807567224,578495.4759832997,991894.3315839244,3,0.6316230064690255,146814597.0515183,bull,0.025804068406941383
2024-05-15,1507280.717113432,560203.809316633,947076.9077967989,3,0.6283347866418207,147464597.0515183,bull,-0.040186895094255326
2024-05-16,1547699.627641168,560203.809316633,987495.8183245349,3,0.6380410001322844,147464597.0515183,bull,0.026815781605128874
2024-05-17,1541337.3984972863,560203.809316633,981133.5891806533,3,0.636546930047374,147464597.0515183,bull,-0.004110764795865696
2024-05-20,1524596.6839341228,560203.809316633,964392.8746174898,3,0.6325560620589418,147464597.0515183,bull,-0.010861161598677005
2024-05-21,1513612.0336184327,560203.809316633,953408.2243017997,3,0.6298894321172825,147464597.0515183,bull,-0.007204954878522352
2024-05-22,1525483.3723666747,560203.809316633,965279.5630500417,3,0.6327696391423013,147464597.0515183,bull,0.007843052568670794
2024-05-23,1524047.570757293,560203.809316633,963843.7614406599,3,0.6324236722884772,147464597.0515183,bull,-0.0009412109206764496
2024-05-24,1564517.489064004,560203.809316633,1004313.679747371,3,0.6419318970657315,147464597.0515183,bull,0.026554235630979584
2024-05-27,1584328.53594381,925953.809316633,658374.726627177,2,0.41555442049459307,147831263.71818495,bull,0.012662719987654558
2024-05-28,1583099.0801966637,591787.1426499664,991311.9375466972,3,0.6261843936031783,148164597.0515183,bull,-0.000776010605915034
2024-05-29,1600459.8805600936,591787.1426499664,1008672.7379101273,3,0.6302393144382565,148164597.0515183,bull,0.010966338481652738
2024-05-30,1601895.6880920045,591787.1426499664,1010108.5454420381,3,0.6305707375023677,148164597.0515183,bull,0.0008971218518820656
2024-05-31,1619154.8697069115,591787.1426499664,1027367.7270569452,3,0.6345086231577789,148164597.0515183,bull,0.01077422315523191
2024-06-03,1639799.6175092019,591787.1426499664,1048012.4748592355,3,0.6391100861769499,148164597.0515183,bull,0.01275032313989044
2024-06-04,1644836.2159237587,591787.1426499664,1053049.0732737924,3,0.6402151552106895,148164597.0515183,bull,0.003071471880330856
2024-06-05,1574692.7161352374,907662.1426499664,667030.5734852711,2,0.4235941188083741,148481263.71818495,bull,-0.04264467131101435
2024-06-06,1564579.2481093858,573495.4759832998,991083.7721260862,3,0.6334506694523124,148814597.0515183,bull,-0.006422502576040934
2024-06-07,1547976.774251354,573495.4759832998,974481.2982680541,3,0.6295193277297984,148814597.0515183,bull,-0.010611462396739602
2024-06-11,1585075.2116247136,573495.4759832998,1011579.7356414138,3,0.6381903699096633,148814597.0515183,bull,0.02396575839537496
2024-06-12,1560056.2262184464,573495.4759832998,986560.7502351466,3,0.6323879445207917,148814597.0515183,bull,-0.015784099847617084
2024-06-13,1558277.5235193516,573495.4759832998,984782.0475360518,3,0.6319683321311939,148814597.0515183,bull,-0.0011401529439784008
2024-06-14,1549200.524160258,573495.4759832998,975705.0481769582,3,0.6298119791211908,148814597.0515183,bull,-0.005825021038995182
2024-06-17,1532668.917800777,573495.4759832998,959173.4418174771,3,0.6258190733024017,148814597.0515183,bull,-0.010671056523455569
2024-06-18,1512563.8663545828,573495.4759832998,939068.3903712829,3,0.6208454474286257,148814597.0515183,bull,-0.013117674151729264
2024-06-19,1499011.6165667276,555203.8093166332,943807.8072500945,3,0.6296200755346725,149464597.0515183,bull,-0.008959786815823767
2024-06-20,1530610.908757797,555203.8093166332,975407.0994411637,3,0.637266527933463,149464597.0515183,bull,0.021080084931858645
2024-06-21,1506396.0378131908,555203.8093166332,951192.2284965578,3,0.6314356946114829,149464597.0515183,bull,-0.015820396160810213
2024-06-24,1506348.741043075,555203.8093166332,951144.931726442,3,0.6314241223236389,149464597.0515183,bull,-3.1397301193503147e-05
2024-06-25,1491376.6923712026,539351.3567476742,952025.3356235286,3,0.6383533687319891,150117042.37893456,bull,-0.009939297762817434
2024-06-26,1507489.452492646,539351.3567476742,968138.0957449717,3,0.6422188189404228,150117042.37893456,bull,0.010803950607424895
2024-06-27,1495026.3467964153,539351.3567476742,955674.9900487412,3,0.6392362195466245,150117042.37893456,bull,-0.008267457974994619
2024-06-28,1499448.9905681103,539351.3567476742,960097.633820436,3,0.6403002968821733,150117042.37893456,bull,0.002958238014448389
2024-07-01,1519359.3280952876,539351.3567476742,980007.9713476133,3,0.6450139563602636,150117042.37893456,bull,0.01327843604712009
2024-07-02,1529491.1862316686,539351.3567476742,990139.8294839945,3,0.6473655019375968,150117042.37893456,bull,0.006668506882491432
2024-07-03,1537672.468403608,539351.3567476742,998321.111655934,3,0.6492417157552273,150117042.37893456,bull,0.0053490221098275725
2024-07-04,1540383.7348054121,539351.3567476742,1001032.3780577378,3,0.6498590938342987,150117042.37893456,bull,0.001763227512695753
2024-07-05,1536465.8568771584,539351.3567476742,997114.5001294843,3,0.6489662595927144,150117042.37893456,bull,-0.002543442805664653
2024-07-08,1530330.944824053,883986.3932440245,646344.5515800284,2,0.4223560621093895,150462541.16238955,bull,-0.003992872360713884
2024-07-09,1509225.8943994949,549819.7265773579,959406.167822137,3,0.6356942134258005,150795874.4957229,bull,-0.013791167522254177
2024-07-10,1529376.2738011293,549819.7265773579,979556.5472237716,3,0.6404941439225879,150795874.4957229,bull,0.013351466785992416
2024-07-11,1510748.3884450586,549819.7265773579,960928.6618677008,3,0.6360613515906106,150795874.4957229,bull,-0.01218005383970866
2024-07-12,1496272.8658270545,549819.7265773579,946453.1392496966,3,0.6325404682965705,150795874.4957229,bull,-0.009581689928461978
2024-07-15,1504986.5127754612,549819.7265773579,955166.7861981033,3,0.6346680040584596,150795874.4957229,bull,0.005823568112083732
2024-07-16,1488534.9495698938,549819.7265773579,938715.2229925359,3,0.6306302873599131,150795874.4957229,bull,-0.010931369195613438
2024-07-17,1490235.8730609198,549819.7265773579,940416.1464835621,3,0.6310518780842141,150795874.4957229,bull,0.0011426829390317472
2024-07-18,1483214.1537561503,549819.7265773579,933394.4271787924,3,0.6293052320293919,150795874.4957229,bull,-0.004711817391932049
2024-07-19,1477725.0222627155,549819.7265773579,927905.2956853576,3,0.6279282557349775,150795874.4957229,bull,-0.003700835431979854
2024-07-22,1425480.151046771,549819.7265773579,875660.4244694132,3,0.6142915591117776,150795874.4957229,neutral,-0.03535493439499737
2024-07-23,1449664.3885034877,1110001.94534645,339662.4431570378,1,0.23430419195692384,152025798.19039536,bull,0.016965678153398
2024-07-26,1501758.4573918697,775835.2786797833,725923.1787120865,2,0.48338211457307856,152359131.5237287,neutral,0.03593526150018733
2024-07-29,1566642.7074621595,837076.7554849241,729565.9519772355,2,0.4656875166891602,153757201.50882995,neutral,0.0432055166734171
2024-07-30,1603773.6153377004,502910.08881825744,1100863.526519443,3,0.686420774098867,154090534.8421633,neutral,0.023700941956120936
2024-07-31,1570850.690569051,484618.4221515908,1086232.2684174604,3,0.6914930075397335,154740534.8421633,neutral,-0.02052841152503737
2024-08-01,1589662.9412656408,484618.4221515908,1105044.5191140499,3,0.6951439141144269,154740534.8421633,neutral,0.011975836283825814
2024-08-02,1545073.5033294111,484618.4221515908,1060455.0811778205,3,0.6863460404263566,154740534.8421633,neutral,-0.02804961780182713
2024-08-05,1416334.606478468,763910.0888182576,652424.5176602106,2,0.46064292623787495,156357201.50882995,neutral,-0.08332218277870229
2024-08-06,1390360.7294531385,1079785.0888182574,310575.64063488104,1,0.2233777422331525,156673868.1754966,bear,-0.018338799960491148
2024-08-07,1405420.9706477178,1079785.0888182574,325635.8818294604,1,0.23169988824016496,156673868.1754966,bear,0.010831894828116084
2024-08-08,1399062.20214334,1079785.0888182574,319277.11332508246,1,0.22820794732068042,156673868.1754966,bear,-0.004524458249294039
2024-08-09,1414122.4433379192,1079785.0888182574,334337.3545196618,1,0.23642744381489775,156673868.1754966,bear,0.01076452581701326
2024-08-12,1410441.051045911,1079785.0888182574,330655.9622276535,1,0.2344344430293318,156673868.1754966,bear,-0.002603305187151017
2024-08-13,1413118.4272582806,1079785.0888182574,333333.33844002313,1,0.2358849279792872,156673868.1754966,bear,0.0018982545994277178
2024-08-14,1427174.6523732212,1079785.0888182574,347389.5635549639,1,0.24341068766692045,156673868.1754966,bear,0.009946954794307183
2024-08-15,1415795.8034706502,1079785.0888182574,336010.71465239284,1,0.23732992697725455,156673868.1754966,bear,-0.007972989769436611
2024-08-16,1419142.5237361123,1079785.0888182574,339357.43491785496,1,0.23912850840692448,156673868.1754966,bear,0.0023638438941957496
2024-08-19,1421150.5558953895,1079785.0888182574,341365.46707713214,1,0.24020359114031825,156673868.1754966,bear,0.0014149615882066424
2024-08-20,1423827.9321077592,1079785.0888182574,344042.84328950185,1,0.24163231773392668,156673868.1754966,bear,0.001883949734433843
